SMILES,TITLE,id,smiles,IUPAC Name,CAS,URL,ROCS_ShapeQuery,ROCS_TanimotoCombo,ROCS_ShapeTanimoto,ROCS_ColorTanimoto,ROCS_RefTversky,ROCS_RefColorTversky,ROCS_RefTverskyCombo,ROCS_FitTversky,ROCS_FitColorTversky,ROCS_FitTverskyCombo,ROCS_ColorScore,ROCS_Overlap,ROCS_Rank
c1cc(c(c(c1)O)Br)C2(CCC2)CO,untitled-dbase-829_32,EN300-1904568,OCC1(CCC1)C=2C=CC=C(O)C2Br,2-bromo-3-[1-(hydroxymethyl)cyclobutyl]phenol,2229598-77-8,https://www.enaminestore.com/catalog/EN300-1904568,_x1604L0AP1_x0771L0AP1,0.920 ,0.495 ,0.425 ,0.459 ,0.486 ,0.945 ,1.191 ,0.770 ,1.962 ,-5.574,778.807,123                 
CCOc1cc(cc(c1O)Br)CCC#N,untitled-dbase-1242_469,EN300-1920236,CCOC=1C=C(CCC#N)C=C(Br)C1O,3-(3-bromo-5-ethoxy-4-hydroxyphenyl)propanenitrile,2228370-69-0,https://www.enaminestore.com/catalog/EN300-1920236,_x1604L0AP1_x0771L0AP1,0.920 ,0.638 ,0.281 ,0.546 ,0.341 ,0.886 ,1.360 ,0.618 ,1.979 ,-3.888,927.395,124                 
COc1ccc2c(c1)ccc(c2O)Br,untitled-dbase-1384_0,EN300-1144190,COC=1C=CC=2C(O)=C(Br)C=CC2C1,2-bromo-6-methoxynaphthalen-1-ol,857091-19-1,https://www.enaminestore.com/catalog/EN300-1144190,_x1604L0AP1_x0771L0AP1,0.919 ,0.544 ,0.375 ,0.493 ,0.423 ,0.916 ,1.234 ,0.768 ,2.002 ,-4.830,837.860,125                 
CC(C)CC(=O)c1c(c(cc(c1F)Cl)Br)O,untitled-dbase-200_61,EN300-1276410,CC(C)CC(=O)C=1C(O)=C(Br)C=C(Cl)C1F,1-(3-bromo-5-chloro-6-fluoro-2-hydroxyphenyl)-3-methylbutan-1-one,1698093-30-9,https://www.enaminestore.com/catalog/EN300-1276410,_x1604L0AP1_x0771L0AP1,0.919 ,0.638 ,0.281 ,0.556 ,0.340 ,0.896 ,1.299 ,0.618 ,1.918 ,-3.887,945.866,126                 
c1c(c(c(c(c1Br)O)C=O)F)Cl,untitled-dbase-1527_0,EN300-1276473,OC=1C(Br)=CC(Cl)=C(F)C1C=O,3-bromo-5-chloro-6-fluoro-2-hydroxybenzaldehyde,1692795-76-8,https://www.enaminestore.com/catalog/EN300-1276473,_x1604L0AP1_x0771L0AP1,0.919 ,0.495 ,0.424 ,0.443 ,0.437 ,0.881 ,1.310 ,0.931 ,2.242 ,-4.972,750.433,127                 
COC(=O)C[C@@H](c1cccc(c1O)Br)O,untitled-dbase-539_664,EN300-1923421,COC(=O)C[C@H](O)C=1C=CC=C(Br)C1O,methyl (3S)-3-(3-bromo-2-hydroxyphenyl)-3-hydroxypropanoate,2227878-23-9,https://www.enaminestore.com/catalog/EN300-1923421,_x1604L0AP1_x0771L0AP1,0.919 ,0.656 ,0.263 ,0.557 ,0.340 ,0.897 ,1.369 ,0.538 ,1.908 ,-3.896,947.064,128                 
COC(=O)C[C@@H](c1cccc(c1O)Br)O,untitled-dbase-590_664,EN300-1923424,COC(=O)CC(O)C=1C=CC=C(Br)C1O,methyl 3-(3-bromo-2-hydroxyphenyl)-3-hydroxypropanoate,2229145-80-4,https://www.enaminestore.com/catalog/EN300-1923424,_x1604L0AP1_x0771L0AP1,0.919 ,0.656 ,0.263 ,0.557 ,0.340 ,0.897 ,1.369 ,0.538 ,1.908 ,-3.896,947.064,129                 
CC(C)(c1cccc(c1O)Br)C2(CC2)N,untitled-dbase-886_16,EN300-1923491,CC(C)(C=1C=CC=C(Br)C1O)C2(N)CC2,2-[2-(1-aminocyclopropyl)propan-2-yl]-6-bromophenol,2228733-63-7,https://www.enaminestore.com/catalog/EN300-1923491,_x1604L0AP1_x0771L0AP1,0.919 ,0.573 ,0.346 ,0.514 ,0.419 ,0.933 ,1.248 ,0.664 ,1.912 ,-4.803,874.385,130                 
COc1cc(cc(c1O)Br)S(=O)(=O)F,untitled-dbase-1322_5,EN300-6493422,COC=1C=C(C=C(Br)C1O)S(=O)(=O)F,3-bromo-4-hydroxy-5-methoxybenzene-1-sulfonyl fluoride,2247103-05-3,https://www.enaminestore.com/catalog/EN300-6493422,_x1604L0AP1_x0771L0AP1,0.918 ,0.503 ,0.415 ,0.461 ,0.431 ,0.892 ,1.219 ,0.918 ,2.137 ,-4.898,782.575,131                 
CC(=O)/C=C/c1cc(cc(c1O)Br)Cl,untitled-dbase-1413_20,EN300-1922927,CC(=O)C=CC=1C=C(Cl)C=C(Br)C1O,4-(3-bromo-5-chloro-2-hydroxyphenyl)but-3-en-2-one,2191442-60-9,https://www.enaminestore.com/catalog/EN300-1922927,_x1604L0AP1_x0771L0AP1,0.918 ,0.563 ,0.355 ,0.496 ,0.385 ,0.881 ,1.315 ,0.820 ,2.135 ,-4.375,841.613,132                 
C=C(CCl)c1cccc(c1O)Br,untitled-dbase-1252_58,EN300-1923472,OC=1C(Br)=CC=CC1C(=C)CCl,2-bromo-6-(3-chloroprop-1-en-2-yl)phenol,2228367-42-6,https://www.enaminestore.com/catalog/EN300-1923472,_x1604L0AP1_x0771L0AP1,0.918 ,0.541 ,0.377 ,0.467 ,0.402 ,0.869 ,1.417 ,0.856 ,2.273 ,-4.568,790.031,133                 
COC(=O)C[C@H](c1ccc(c(c1)Br)O)O,untitled-dbase-1629_1086,EN300-2002077,COC(=O)C[C@@H](O)C=1C=CC(O)=C(Br)C1,methyl (3R)-3-(3-bromo-4-hydroxyphenyl)-3-hydroxypropanoate,2227770-79-6,https://www.enaminestore.com/catalog/EN300-2002077,_x1604L0AP1_x0771L0AP1,0.918 ,0.655 ,0.262 ,0.557 ,0.339 ,0.895 ,1.371 ,0.537 ,1.908 ,-3.886,945.727,134                 
CC(=O)c1c(c(cc(c1F)Cl)Br)O,untitled-dbase-2129_8,EN300-1276915,CC(=O)C=1C(O)=C(Br)C=C(Cl)C1F,1-(3-bromo-5-chloro-6-fluoro-2-hydroxyphenyl)ethan-1-one,1697975-75-9,https://www.enaminestore.com/catalog/EN300-1276915,_x1604L0AP1_x0771L0AP1,0.917 ,0.492 ,0.425 ,0.449 ,0.439 ,0.888 ,1.242 ,0.934 ,2.176 ,-4.984,761.237,135                 
CC(C)(C#N)c1cccc(c1O)Br,untitled-dbase-412_7,EN300-1913683,CC(C)(C#N)C=1C=CC=C(Br)C1O,2-(3-bromo-2-hydroxyphenyl)-2-methylpropanenitrile,1314648-76-4,https://www.enaminestore.com/catalog/EN300-1913683,_x1604L0AP1_x0771L0AP1,0.917 ,0.542 ,0.375 ,0.478 ,0.423 ,0.901 ,1.329 ,0.769 ,2.097 ,-4.831,810.060,136                 
Cc1ccc2ccc(c(c2c1)O)Br,untitled-dbase-135_0,EN300-1144197,CC=1C=CC=2C=CC(Br)=C(O)C2C1,2-bromo-7-methylnaphthalen-1-ol,1368964-35-5,https://www.enaminestore.com/catalog/EN300-1144197,_x1604L0AP1_x0771L0AP1,0.917 ,0.510 ,0.407 ,0.464 ,0.425 ,0.889 ,1.242 ,0.905 ,2.146 ,-4.832,787.111,137                 
CC(C)(C#C)c1cccc(c1O)Br,untitled-dbase-544_5,EN300-1923436,CC(C)(C#C)C=1C=CC=C(Br)C1O,2-bromo-6-(2-methylbut-3-yn-2-yl)phenol,2229474-98-8,https://www.enaminestore.com/catalog/EN300-1923436,_x1604L0AP1_x0771L0AP1,0.917 ,0.541 ,0.376 ,0.477 ,0.423 ,0.900 ,1.330 ,0.769 ,2.099 ,-4.833,808.780,138                 
c1cc(c(cc1CC(=S)N)Br)O,untitled-dbase-395_45,EN300-1904770,NC(=S)CC=1C=CC(O)=C(Br)C1,2-(3-bromo-4-hydroxyphenyl)ethanethioamide,2229361-28-6,https://www.enaminestore.com/catalog/EN300-1904770,_x1604L0AP1_x0771L0AP1,0.917 ,0.504 ,0.413 ,0.445 ,0.429 ,0.874 ,1.359 ,0.914 ,2.274 ,-4.878,752.812,139                 
COc1cc(c(c(c1)F)Br)O,untitled-dbase-2067_1,EN300-6807267,COC=1C=C(O)C(Br)=C(F)C1,2-bromo-3-fluoro-5-methoxyphenol,1785528-41-7,https://www.enaminestore.com/catalog/EN300-6807267,_x1604L0AP1_x0771L0AP1,0.917 ,0.504 ,0.413 ,0.441 ,0.429 ,0.870 ,1.399 ,0.915 ,2.314 ,-4.879,745.117,140                 
CCOc1cc(cc(c1O)Br)CCC#C,untitled-dbase-741_398,EN300-1920262,CCOC=1C=C(CCC#C)C=C(Br)C1O,2-bromo-4-(but-3-yn-1-yl)-6-ethoxyphenol,2228394-90-7,https://www.enaminestore.com/catalog/EN300-1920262,_x1604L0AP1_x0771L0AP1,0.917 ,0.635 ,0.281 ,0.544 ,0.341 ,0.885 ,1.358 ,0.618 ,1.976 ,-3.887,924.399,141                 
c1ccc2c(c1)ccc(c2O)Br,untitled-dbase-142_0,EN300-761528,OC=1C(Br)=CC=C2C=CC=CC12,2-bromonaphthalen-1-ol,771-15-3,https://www.enaminestore.com/catalog/EN300-761528,_x1604L0AP1_x0771L0AP1,0.917 ,0.509 ,0.407 ,0.456 ,0.425 ,0.881 ,1.300 ,0.905 ,2.205 ,-4.833,772.281,142                 
COc1cc(cc(c1O)Br)CCC#N,untitled-dbase-1751_97,EN300-1926989,COC=1C=C(CCC#N)C=C(Br)C1O,3-(3-bromo-4-hydroxy-5-methoxyphenyl)propanenitrile,1904638-35-2,https://www.enaminestore.com/catalog/EN300-1926989,_x1604L0AP1_x0771L0AP1,0.916 ,0.534 ,0.383 ,0.480 ,0.429 ,0.909 ,1.264 ,0.779 ,2.043 ,-4.898,814.880,143                 
CC(C)(C=O)c1cccc(c1O)Br,untitled-dbase-620_5,EN300-1923098,CC(C)(C=O)C=1C=CC=C(Br)C1O,2-(3-bromo-2-hydroxyphenyl)-2-methylpropanal,2229388-63-8,https://www.enaminestore.com/catalog/EN300-1923098,_x1604L0AP1_x0771L0AP1,0.916 ,0.543 ,0.373 ,0.478 ,0.421 ,0.900 ,1.332 ,0.765 ,2.097 ,-4.808,810.905,144                 
c1c(c(cc(c1Br)O)Cl)C=O,untitled-dbase-1533_0,EN300-1276897,OC=1C=C(Cl)C(C=O)=CC1Br,5-bromo-2-chloro-4-hydroxybenzaldehyde,957774-27-5,https://www.enaminestore.com/catalog/EN300-1276897,_x1604L0AP1_x0771L0AP1,0.916 ,0.503 ,0.413 ,0.438 ,0.429 ,0.867 ,1.420 ,0.914 ,2.334 ,-4.878,740.596,145                 
COc1cc(c(cc1F)O)Br,untitled-dbase-2317_0,EN300-6825652,COC=1C=C(Br)C(O)=CC1F,2-bromo-5-fluoro-4-methoxyphenol,,https://www.enaminestore.com/catalog/EN300-6825652,_x1604L0AP1_x0771L0AP1,0.916 ,0.503 ,0.413 ,0.440 ,0.429 ,0.869 ,1.397 ,0.914 ,2.311 ,-4.878,744.382,146                 
c1cc(cc2c1ccc(c2O)Br)Cl,untitled-dbase-139_0,EN300-1144198,OC=1C(Br)=CC=C2C=CC(Cl)=CC12,2-bromo-7-chloronaphthalen-1-ol,1368504-01-1,https://www.enaminestore.com/catalog/EN300-1144198,_x1604L0AP1_x0771L0AP1,0.915 ,0.508 ,0.407 ,0.462 ,0.425 ,0.887 ,1.247 ,0.905 ,2.152 ,-4.832,783.152,147                 
c1c(cc(c(c1C2(CCC2)C#N)O)Br)Cl,untitled-dbase-406_10,EN300-1913522,OC=1C(Br)=CC(Cl)=CC1C2(CCC2)C#N,1-(3-bromo-5-chloro-2-hydroxyphenyl)cyclobutane-1-carbonitrile,1314657-01-6,https://www.enaminestore.com/catalog/EN300-1913522,_x1604L0AP1_x0771L0AP1,0.915 ,0.576 ,0.339 ,0.515 ,0.393 ,0.907 ,1.261 ,0.713 ,1.975 ,-4.482,874.624,148                 
COc1ccc(c(c1O)Br)C2(CC2)CON,untitled-dbase-2201_128,EN300-2004964,COC=1C=CC(=C(Br)C1O)C2(CON)CC2,3-{1-[(aminooxy)methyl]cyclopropyl}-2-bromo-6-methoxyphenol,2228485-31-0,https://www.enaminestore.com/catalog/EN300-2004964,_x1604L0AP1_x0771L0AP1,0.915 ,0.500 ,0.415 ,0.478 ,0.431 ,0.909 ,1.099 ,0.919 ,2.018 ,-4.902,813.689,149                 
c1c(cc(c(c1CCON)O)Br)Cl,untitled-dbase-1193_113,EN300-1922564,NOCCC=1C=C(Cl)C=C(Br)C1O,2-[2-(aminooxy)ethyl]-6-bromo-4-chlorophenol,2228545-26-2,https://www.enaminestore.com/catalog/EN300-1922564,_x1604L0AP1_x0771L0AP1,0.915 ,0.586 ,0.329 ,0.499 ,0.343 ,0.842 ,1.424 ,0.886 ,2.310 ,-3.886,845.464,150                 
COc1cc(cc(c1O)Br)CCC=O,untitled-dbase-2190_275,EN300-1925697,COC=1C=C(CCC=O)C=C(Br)C1O,3-(3-bromo-4-hydroxy-5-methoxyphenyl)propanal,1781650-71-2,https://www.enaminestore.com/catalog/EN300-1925697,_x1604L0AP1_x0771L0AP1,0.915 ,0.532 ,0.383 ,0.479 ,0.429 ,0.908 ,1.262 ,0.779 ,2.041 ,-4.898,813.591,151                 
c1cc(c(c(c1)O)Br)C(=O)C(F)F,untitled-dbase-298_29,EN300-1950773,OC=1C=CC=C(C(=O)C(F)F)C1Br,"1-(2-bromo-3-hydroxyphenyl)-2,2-difluoroethan-1-one",2229407-70-7,https://www.enaminestore.com/catalog/EN300-1950773,_x1604L0AP1_x0771L0AP1,0.914 ,0.501 ,0.413 ,0.456 ,0.430 ,0.885 ,1.249 ,0.915 ,2.164 ,-4.883,772.353,152                 
c1c(c(c(c(c1Br)O)C(=O)C2CC2)F)Cl,untitled-dbase-2138_17,EN300-1276428,OC=1C(Br)=CC(Cl)=C(F)C1C(=O)C2CC2,6-bromo-4-chloro-2-cyclopropanecarbonyl-3-fluorophenol,1695062-97-5,https://www.enaminestore.com/catalog/EN300-1276428,_x1604L0AP1_x0771L0AP1,0.914 ,0.611 ,0.303 ,0.536 ,0.342 ,0.878 ,1.295 ,0.728 ,2.024 ,-3.885,911.427,153                 
c1cc(c(cc1CNO)Br)O,untitled-dbase-274_80,EN300-1894692,ONCC=1C=CC(O)=C(Br)C1,2-bromo-4-[(hydroxyamino)methyl]phenol,1506580-47-7,https://www.enaminestore.com/catalog/EN300-1894692,_x1604L0AP1_x0771L0AP1,0.914 ,0.501 ,0.413 ,0.437 ,0.429 ,0.866 ,1.419 ,0.914 ,2.333 ,-4.878,738.082,154                 
C[C@@H](c1cc(c(cc1F)O)Br)N,untitled-dbase-1773_17,EN300-1277465,CC(N)C=1C=C(Br)C(O)=CC1F,4-(1-aminoethyl)-2-bromo-5-fluorophenol,1780689-26-0,https://www.enaminestore.com/catalog/EN300-1277465,_x1604L0AP1_x0771L0AP1,0.914 ,0.533 ,0.380 ,0.464 ,0.427 ,0.892 ,1.386 ,0.776 ,2.162 ,-4.878,786.316,155                 
c1cc(c(c(c1)Br)O)OCCCN,untitled-dbase-1517_435,EN300-1923467,NCCCOC=1C=CC=C(Br)C1O,2-(3-aminopropoxy)-6-bromophenol,2229368-70-9,https://www.enaminestore.com/catalog/EN300-1923467,_x1604L0AP1_x0771L0AP1,0.914 ,0.563 ,0.351 ,0.488 ,0.423 ,0.911 ,1.379 ,0.671 ,2.050 ,-4.854,826.340,156                 
COc1ccc(c(c1O)Br)CCN=[N+]=[N-],untitled-dbase-629_301,EN300-1936288,COC=1C=CC(CCN=[N+]=[N-])=C(Br)C1O,3-(2-azidoethyl)-2-bromo-6-methoxyphenol,2228430-74-6,https://www.enaminestore.com/catalog/EN300-1936288,_x1604L0AP1_x0771L0AP1,0.914 ,0.498 ,0.415 ,0.468 ,0.431 ,0.899 ,1.150 ,0.918 ,2.068 ,-4.899,795.455,157                 
CC(C)(c1cc(c(c(c1)Br)O)OC)ON,untitled-dbase-625_173,EN300-1927008,COC=1C=C(C=C(Br)C1O)C(C)(C)ON,4-[2-(aminooxy)propan-2-yl]-2-bromo-6-methoxyphenol,2228346-20-9,https://www.enaminestore.com/catalog/EN300-1927008,_x1604L0AP1_x0771L0AP1,0.913 ,0.534 ,0.380 ,0.490 ,0.427 ,0.917 ,1.198 ,0.775 ,1.974 ,-4.873,833.342,158                 
Cc1ccc(c(c1F)O)Br,untitled-dbase-42_0,EN300-187070,CC=1C=CC(Br)=C(O)C1F,6-bromo-2-fluoro-3-methylphenol,1310416-52-4,https://www.enaminestore.com/catalog/EN300-187070,_x1604L0AP1_x0771L0AP1,0.913 ,0.463 ,0.451 ,0.408 ,0.431 ,0.839 ,1.406 ,1.113 ,2.519 ,-4.878,689.213,159                 
COc1cc(cc(c1O)Br)CCC#C,untitled-dbase-1350_86,EN300-1925695,COC=1C=C(CCC#C)C=C(Br)C1O,2-bromo-4-(but-3-yn-1-yl)-6-methoxyphenol,2229475-19-6,https://www.enaminestore.com/catalog/EN300-1925695,_x1604L0AP1_x0771L0AP1,0.913 ,0.531 ,0.383 ,0.478 ,0.429 ,0.907 ,1.261 ,0.779 ,2.040 ,-4.898,811.539,160                 
c1cc(c(c(c1)Br)O)C#N,untitled-dbase-814_0,EN300-7153398,OC=1C(Br)=CC=CC1C#N,3-bromo-2-hydroxybenzonitrile,13073-28-4,https://www.enaminestore.com/catalog/EN300-7153398,_x1604L0AP1_x0771L0AP1,0.913 ,0.423 ,0.491 ,0.383 ,0.484 ,0.867 ,1.324 ,1.030 ,2.354 ,-5.497,646.886,161                 
c1ccc2c(c1)c(cc(c2O)Br)N,untitled-dbase-103_0,EN300-310653,NC=1C=C(Br)C(O)=C2C=CC=CC12,4-amino-2-bromonaphthalen-1-ol,2060063-47-8,https://www.enaminestore.com/catalog/EN300-310653,_x1604L0AP1_x0771L0AP1,0.913 ,0.567 ,0.346 ,0.498 ,0.420 ,0.917 ,1.324 ,0.665 ,1.989 ,-4.813,844.252,162                 
c1cc(c(c(c1Cl)F)O)Br,untitled-dbase-113_0,EN300-207641,OC=1C(F)=C(Cl)C=CC1Br,6-bromo-3-chloro-2-fluorophenol,186590-40-9,https://www.enaminestore.com/catalog/EN300-207641,_x1604L0AP1_x0771L0AP1,0.913 ,0.462 ,0.451 ,0.407 ,0.431 ,0.838 ,1.419 ,1.113 ,2.532 ,-4.879,686.381,163                 
c1c(cc(c(c1F)O)Br)Cl,untitled-dbase-1509_0,EN300-2163608,OC=1C(F)=CC(Cl)=CC1Br,2-bromo-4-chloro-6-fluorophenol,886499-88-3,https://www.enaminestore.com/catalog/EN300-2163608,_x1604L0AP1_x0771L0AP1,0.913 ,0.462 ,0.451 ,0.406 ,0.431 ,0.837 ,1.422 ,1.113 ,2.534 ,-4.879,685.919,164                 
c1c(cc(c(c1F)O)Br)F,untitled-dbase-21_0,EN300-109212,OC=1C(F)=CC(F)=CC1Br,"2-bromo-4,6-difluorophenol",98130-56-4,https://www.enaminestore.com/catalog/EN300-109212,_x1604L0AP1_x0771L0AP1,0.913 ,0.462 ,0.451 ,0.408 ,0.431 ,0.839 ,1.398 ,1.113 ,2.510 ,-4.879,689.553,165                 
C[C@H](C#N)c1cc(cc(c1O)Br)Cl,untitled-dbase-807_6,EN300-1712572,CC(C#N)C=1C=C(Cl)C=C(Br)C1O,2-(3-bromo-5-chloro-2-hydroxyphenyl)propanenitrile,1823856-31-0,https://www.enaminestore.com/catalog/EN300-1712572,_x1604L0AP1_x0771L0AP1,0.913 ,0.550 ,0.363 ,0.480 ,0.413 ,0.893 ,1.359 ,0.750 ,2.109 ,-4.714,813.291,166                 
c1cc(c(c(c1)O)Br)CCS,untitled-dbase-780_62,EN300-1904620,OC=1C=CC=C(CCS)C1Br,2-bromo-3-(2-sulfanylethyl)phenol,2229351-06-6,https://www.enaminestore.com/catalog/EN300-1904620,_x1604L0AP1_x0771L0AP1,0.912 ,0.461 ,0.451 ,0.411 ,0.432 ,0.842 ,1.363 ,1.114 ,2.477 ,-4.883,693.887,167                 
COc1cc(cc(c1O)Br)C2(CC2)CON,untitled-dbase-924_830,EN300-1926999,COC=1C=C(C=C(Br)C1O)C2(CON)CC2,4-{1-[(aminooxy)methyl]cyclopropyl}-2-bromo-6-methoxyphenol,2228625-82-7,https://www.enaminestore.com/catalog/EN300-1926999,_x1604L0AP1_x0771L0AP1,0.912 ,0.497 ,0.415 ,0.476 ,0.431 ,0.907 ,1.096 ,0.918 ,2.014 ,-4.898,810.703,168                 
Cc1ccc(c(c1C)O)Br,untitled-dbase-2267_0,EN300-3218350,CC=1C=CC(Br)=C(O)C1C,"6-bromo-2,3-dimethylphenol",951161-67-4,https://www.enaminestore.com/catalog/EN300-3218350,_x1604L0AP1_x0771L0AP1,0.911 ,0.460 ,0.451 ,0.406 ,0.431 ,0.837 ,1.414 ,1.113 ,2.527 ,-4.880,685.054,169                 
c1cc(c(c(c1)Br)O)[C@@H](CO)O,untitled-dbase-2154_243,EN300-1923445,OCC(O)C=1C=CC=C(Br)C1O,"1-(3-bromo-2-hydroxyphenyl)ethane-1,2-diol",2228764-28-9,https://www.enaminestore.com/catalog/EN300-1923445,_x1604L0AP1_x0771L0AP1,0.911 ,0.433 ,0.479 ,0.403 ,0.554 ,0.956 ,1.207 ,0.779 ,1.986 ,-6.377,681.710,170                 
c1c(cc(c(c1C#N)O)Br)Br,untitled-dbase-136_0,EN300-725117,OC=1C(Br)=CC(Br)=CC1C#N,"3,5-dibromo-2-hydroxybenzonitrile",40718-08-9,https://www.enaminestore.com/catalog/EN300-725117,_x1604L0AP1_x0771L0AP1,0.911 ,0.461 ,0.451 ,0.412 ,0.482 ,0.894 ,1.342 ,0.875 ,2.217 ,-5.498,696.745,171                 
c1c(cc(c(c1C(=O)C(F)F)O)Br)Cl,untitled-dbase-827_28,EN300-1942159,OC=1C(Br)=CC(Cl)=CC1C(=O)C(F)F,"1-(3-bromo-5-chloro-2-hydroxyphenyl)-2,2-difluoroethan-1-one",2229048-65-9,https://www.enaminestore.com/catalog/EN300-1942159,_x1604L0AP1_x0771L0AP1,0.911 ,0.608 ,0.303 ,0.524 ,0.342 ,0.866 ,1.359 ,0.729 ,2.088 ,-3.888,888.699,172                 
COC(=O)CC(=O)c1cccc(c1O)Br,untitled-dbase-511_193,EN300-1923111,COC(=O)CC(=O)C=1C=CC=C(Br)C1O,methyl 3-(3-bromo-2-hydroxyphenyl)-3-oxopropanoate,1781516-00-4,https://www.enaminestore.com/catalog/EN300-1923111,_x1604L0AP1_x0771L0AP1,0.911 ,0.567 ,0.344 ,0.510 ,0.417 ,0.928 ,1.243 ,0.661 ,1.904 ,-4.785,867.670,173                 
Cc1cc(c(c(c1)Br)O)C(=O)CC(C)C,untitled-dbase-212_62,EN300-1276643,CC(C)CC(=O)C=1C=C(C)C=C(Br)C1O,1-(3-bromo-2-hydroxy-5-methylphenyl)-3-methylbutan-1-one,1250786-98-1,https://www.enaminestore.com/catalog/EN300-1276643,_x1604L0AP1_x0771L0AP1,0.911 ,0.629 ,0.281 ,0.542 ,0.341 ,0.882 ,1.346 ,0.618 ,1.964 ,-3.888,920.593,174                 
C[C@H](CON)c1cccc(c1Br)O,untitled-dbase-1354_41,EN300-1904530,CC(CON)C=1C=CC=C(O)C1Br,3-[1-(aminooxy)propan-2-yl]-2-bromophenol,2229357-85-9,https://www.enaminestore.com/catalog/EN300-1904530,_x1604L0AP1_x0771L0AP1,0.911 ,0.498 ,0.413 ,0.450 ,0.430 ,0.879 ,1.274 ,0.915 ,2.189 ,-4.883,761.791,175                 
Cc1cc(c(c(c1)Br)O)C,untitled-dbase-230_0,EN300-192641,CC=1C=C(C)C(O)=C(Br)C1,"2-bromo-4,6-dimethylphenol",15191-36-3,https://www.enaminestore.com/catalog/EN300-192641,_x1604L0AP1_x0771L0AP1,0.911 ,0.460 ,0.451 ,0.405 ,0.431 ,0.836 ,1.415 ,1.113 ,2.528 ,-4.881,684.020,176                 
c1cc2c(ccc(c2O)Br)c(c1)F,untitled-dbase-138_0,EN300-1144196,OC=1C(Br)=CC=C2C(F)=CC=CC12,2-bromo-5-fluoronaphthalen-1-ol,1368920-66-4,https://www.enaminestore.com/catalog/EN300-1144196,_x1604L0AP1_x0771L0AP1,0.911 ,0.504 ,0.407 ,0.461 ,0.425 ,0.887 ,1.223 ,0.905 ,2.128 ,-4.834,782.618,177                 
COC(=O)C[C@@H](c1cccc(c1Br)O)O,untitled-dbase-1592_391,EN300-1904577,COC(=O)C[C@H](O)C=1C=CC=C(O)C1Br,methyl (3S)-3-(2-bromo-3-hydroxyphenyl)-3-hydroxypropanoate,2227708-99-6,https://www.enaminestore.com/catalog/EN300-1904577,_x1604L0AP1_x0771L0AP1,0.911 ,0.635 ,0.275 ,0.546 ,0.352 ,0.899 ,1.344 ,0.558 ,1.902 ,-4.039,928.387,178                 
COC(=O)C[C@@H](c1cccc(c1Br)O)O,untitled-dbase-1256_391,EN300-1904580,COC(=O)CC(O)C=1C=CC=C(O)C1Br,methyl 3-(2-bromo-3-hydroxyphenyl)-3-hydroxypropanoate,2228507-67-1,https://www.enaminestore.com/catalog/EN300-1904580,_x1604L0AP1_x0771L0AP1,0.911 ,0.635 ,0.275 ,0.546 ,0.352 ,0.899 ,1.344 ,0.558 ,1.902 ,-4.039,928.387,179                 
CC(C)CC(=O)c1cc(cc(c1O)Br)Cl,untitled-dbase-201_62,EN300-1276713,CC(C)CC(=O)C=1C=C(Cl)C=C(Br)C1O,1-(3-bromo-5-chloro-2-hydroxyphenyl)-3-methylbutan-1-one,1247670-84-3,https://www.enaminestore.com/catalog/EN300-1276713,_x1604L0AP1_x0771L0AP1,0.911 ,0.629 ,0.281 ,0.540 ,0.341 ,0.881 ,1.354 ,0.618 ,1.972 ,-3.888,917.861,180                 
c1cc(c(cc1CCl)Br)O,untitled-dbase-750_1,EN300-1893115,OC=1C=CC(CCl)=CC1Br,2-bromo-4-(chloromethyl)phenol,1261815-29-5,https://www.enaminestore.com/catalog/EN300-1893115,_x1604L0AP1_x0771L0AP1,0.911 ,0.460 ,0.451 ,0.403 ,0.431 ,0.834 ,1.438 ,1.112 ,2.550 ,-4.878,680.857,181                 
Cc1cc(c(c(c1)O)Br)C,untitled-dbase-2122_0,EN300-190926,CC=1C=C(C)C(Br)=C(O)C1,"2-bromo-3,5-dimethylphenol",125237-08-3,https://www.enaminestore.com/catalog/EN300-190926,_x1604L0AP1_x0771L0AP1,0.910 ,0.459 ,0.451 ,0.405 ,0.432 ,0.836 ,1.416 ,1.114 ,2.529 ,-4.883,683.003,182                 
Cc1cc(cc(c1O)Br)F,untitled-dbase-43_0,EN300-93412,CC=1C=C(F)C=C(Br)C1O,2-bromo-4-fluoro-6-methylphenol,1572185-50-2,https://www.enaminestore.com/catalog/EN300-93412,_x1604L0AP1_x0771L0AP1,0.910 ,0.459 ,0.451 ,0.406 ,0.431 ,0.837 ,1.404 ,1.113 ,2.517 ,-4.881,685.177,183                 
Cc1cc(cc(c1O)Br)Cl,untitled-dbase-68_0,EN300-245419,CC=1C=C(Cl)C=C(Br)C1O,2-bromo-4-chloro-6-methylphenol,54852-68-5,https://www.enaminestore.com/catalog/EN300-245419,_x1604L0AP1_x0771L0AP1,0.910 ,0.459 ,0.451 ,0.404 ,0.431 ,0.835 ,1.428 ,1.113 ,2.541 ,-4.881,681.504,184                 
